Date,Mkt-RF,SMB,HML,RF
19531230,99.96,120.23,256.87,132.66
19531231,100.09,120.49,255.33,132.67
19540104,100.82,121.03,258.73,132.68
19540105,101.48,121.44,260.43,132.68
19540106,100.19,121.67,260.25,132.69
19540107,99.86,122.18,259.55,132.70
19540108,99.60,122.39,259.29,132.70
19540111,99.10,122.51,258.88,132.71
19540112,99.61,122.26,259.76,132.72
19540113,100.13,122.21,259.96,132.72
19540114,100.59,122.22,260.51,132.73
19540115,101.48,121.89,261.34,132.74
19540118,101.56,122.03,261.79,132.74
19540119,100.72,121.49,263.38,132.75
19540120,100.99,121.59,263.41,132.76
19540121,99.99,121.66,263.17,132.76
19540122,100.22,121.55,263.33,132.77
19540125,100.57,121.25,263.57,132.78
19540126,101.31,121.08,262.83,132.78
19540127,101.03,121.21,262.96,132.79
19540128,101.06,121.12,262.88,132.80
19540129,101.24,120.88,264.17,132.80
19540201,99.78,120.94,263.56,132.81
19540202,99.64,120.84,263.75,132.82
19540203,100.56,120.56,264.04,132.82
19540204,101.22,120.23,264.09,132.83
19540205,101.57,120.03,264.01,132.83
19540208,101.55,120.26,264.20,132.84
19540209,101.58,120.29,264.01,132.84
19540210,101.43,120.64,264.51,132.85
19540211,101.29,120.64,264.59,132.85
19540212,100.32,120.58,264.86,132.86
19540215,99.99,120.83,265.10,132.86
19540216,99.22,121.07,264.22,132.87
19540217,99.49,120.73,264.83,132.87
19540218,99.98,120.77,264.32,132.88
19540219,99.86,120.92,264.64,132.88
19540223,99.53,120.90,264.32,132.89
19540224,99.47,120.79,264.25,132.89
19540225,99.88,120.79,264.22,132.90
19540226,100.87,120.60,263.58,132.91
19540301,101.39,120.26,263.37,132.91
19540302,100.25,120.12,262.69,132.91
19540303,100.28,120.03,263.24,132.92
19540304,100.53,119.61,263.64,132.92
19540305,100.96,119.44,264.08,132.93
19540308,100.75,119.54,263.56,132.93
19540309,100.96,119.47,262.98,132.93
19540310,101.27,119.67,262.77,132.94
19540311,100.46,119.67,262.21,132.94
19540312,100.37,119.77,261.61,132.95
19540315,99.67,119.92,260.98,132.95
19540316,99.70,120.03,261.06,132.95
19540317,99.81,119.79,262.68,132.96
19540318,100.33,119.77,262.89,132.96
19540319,100.71,119.75,262.78,132.97
19540322,100.66,119.83,262.21,132.97
19540323,99.96,119.83,261.31,132.97
19540324,99.53,120.02,260.84,132.98
19540325,99.44,120.19,260.56,132.98
19540326,100.62,120.27,260.19,132.99
19540329,101.02,120.19,259.44,132.99
19540330,101.33,120.40,259.26,132.99
19540331,102.11,119.95,259.70,133.00
19540401,102.84,119.37,260.48,133.00
19540402,102.93,119.46,259.54,133.01
19540405,103.00,119.62,258.42,133.01
19540406,99.09,119.80,258.32,133.02
19540407,99.63,119.69,258.29,133.02
19540408,100.72,119.37,259.77,133.03
19540409,101.16,119.32,260.23,133.03
19540412,101.09,119.08,259.89,133.04
19540413,101.27,118.83,260.62,133.05
19540414,101.99,118.31,259.89,133.05
19540415,102.40,118.01,259.17,133.06
19540419,101.86,118.03,258.36,133.06
19540420,100.04,117.98,257.66,133.07
19540421,99.95,118.07,257.66,133.07
19540422,100.21,117.99,257.05,133.08
19540423,100.61,117.69,258.10,133.08
19540426,100.72,117.34,258.56,133.09
19540427,100.31,117.25,258.49,133.09
19540428,100.54,117.11,257.97,133.10
19540429,101.77,116.32,259.44,133.10
19540430,101.90,115.94,258.51,133.11
19540503,99.88,115.80,258.25,133.11
19540504,100.00,115.44,258.69,133.12
19540505,99.96,115.63,258.63,133.12
19540506,100.48,115.39,258.84,133.12
19540507,100.88,115.39,258.87,133.13
19540510,100.97,115.47,259.36,133.13
19540511,100.62,115.61,259.00,133.14
19540512,101.38,115.52,260.11,133.14
19540513,101.12,115.87,261.31,133.14
19540514,100.49,115.75,262.12,133.15
19540517,100.71,115.49,262.90,133.15
19540518,100.16,115.68,263.01,133.16
19540519,99.96,115.80,263.64,133.16
19540520,100.31,115.75,264.67,133.16
19540521,100.82,116.05,264.64,133.17
19540524,100.86,116.16,264.16,133.17
19540525,100.63,116.21,263.77,133.18
19540526,101.17,116.11,265.06,133.18
19540527,99.80,116.30,264.48,133.18
19540528,100.06,116.31,264.90,133.19
19540601,100.18,116.59,264.69,133.19
19540602,100.00,116.89,263.58,133.20
19540603,100.06,117.06,263.95,133.20
19540604,99.87,117.24,263.58,133.20
19540607,99.74,117.24,263.39,133.21
19540608,97.71,117.93,262.55,133.21
19540609,97.27,118.06,263.44,133.22
19540610,100.56,118.61,263.31,133.22
19540611,101.22,118.24,265.29,133.22
19540614,100.06,118.17,265.10,133.23
19540615,100.81,117.41,266.21,133.23
19540616,101.56,117.32,266.08,133.24
19540617,101.45,117.41,265.92,133.24
19540618,101.50,117.45,266.29,133.24
19540621,101.67,117.39,265.65,133.25
19540622,101.77,117.10,265.28,133.25
19540623,100.17,116.75,265.18,133.26
19540624,100.75,116.44,265.86,133.26
19540625,100.08,116.58,265.73,133.26
19540628,100.70,116.22,264.16,133.27
19540629,100.70,116.19,264.24,133.27
19540630,100.16,116.73,264.77,133.28
19540701,100.18,117.00,264.22,133.28
19540702,101.17,116.58,264.43,133.28
19540706,102.04,116.35,263.92,133.28
19540707,100.02,116.27,264.14,133.29
19540708,99.87,116.34,264.19,133.29
19540709,100.47,116.24,265.11,133.29
19540712,100.57,116.37,266.97,133.30
19540713,100.30,116.45,268.25,133.30
19540714,100.56,116.66,269.19,133.30
19540715,100.86,116.94,269.81,133.30
19540716,100.48,117.50,269.81,133.31
19540719,100.18,117.93,269.24,133.31
19540720,99.75,118.44,269.59,133.31
19540721,100.50,118.07,270.91,133.31
19540722,100.80,117.59,273.08,133.32
19540723,100.98,117.45,274.12,133.32
19540726,101.00,117.85,273.10,133.32
19540727,101.44,117.72,274.85,133.32
19540728,101.67,117.75,274.88,133.33
19540729,102.05,117.81,274.63,133.33
19540730,102.47,117.88,275.26,133.33
19540802,100.28,118.02,276.03,133.34
19540803,100.53,117.75,276.50,133.34
19540804,100.01,118.29,275.84,133.34
19540805,99.82,119.17,275.18,133.34
19540806,98.61,119.37,273.50,133.35
19540809,98.20,119.96,274.35,133.35
19540810,99.03,120.03,276.02,133.35
19540811,99.88,120.02,277.43,133.35
19540812,99.72,120.40,276.35,133.36
19540813,100.28,120.34,277.06,133.36
19540816,101.01,119.83,278.39,133.36
19540817,99.99,119.86,276.89,133.36
19540818,100.09,120.00,276.25,133.37
19540819,100.36,119.76,275.12,133.37
19540820,100.48,119.75,275.56,133.37
19540823,99.82,120.38,275.20,133.38
19540824,99.46,120.63,274.08,133.38
19540825,98.86,120.66,273.14,133.38
19540826,99.70,120.77,273.31,133.38
19540827,99.94,120.88,273.17,133.39
19540830,99.06,121.00,271.89,133.39
19540831,97.59,121.13,271.21,133.39
19540901,98.39,121.16,272.13,133.40
19540902,99.02,121.00,271.78,133.40
19540903,99.66,121.02,273.27,133.41
19540907,100.13,120.64,274.80,133.41
19540908,100.25,120.40,274.50,133.42
19540909,100.23,120.13,275.68,133.42
19540910,100.57,120.14,276.78,133.43
19540913,100.65,119.81,278.50,133.43
19540914,100.97,119.58,277.63,133.44
19540915,100.81,119.51,276.83,133.44
19540916,101.16,119.53,277.52,133.45
19540917,101.79,119.44,277.10,133.46
19540920,101.41,119.53,275.80,133.46
19540921,101.97,119.14,276.41,133.47
19540922,100.59,118.79,276.77,133.47
19540923,101.00,118.28,276.13,133.48
19540924,100.50,117.93,276.16,133.48
19540927,100.70,117.70,274.56,133.49
19540928,100.82,117.30,273.43,133.49
19540929,100.41,117.75,273.13,133.50
19540930,100.00,118.22,273.02,133.50
19541001,100.12,118.18,273.84,133.51
19541004,100.62,117.98,273.81,133.51
19541005,100.34,117.82,273.90,133.52
19541006,100.58,117.57,274.28,133.52
19541007,99.79,117.51,275.82,133.52
19541008,99.77,117.59,275.93,133.53
19541011,99.13,118.06,276.45,133.53
19541012,98.76,118.19,275.57,133.54
19541013,98.71,118.36,275.68,133.54
19541014,97.57,118.78,274.32,133.54
19541015,97.26,119.13,275.75,133.55
19541018,100.32,118.71,276.22,133.55
19541019,100.62,118.50,277.30,133.56
19541020,100.61,118.46,278.32,133.56
19541021,100.74,118.36,278.49,133.56
19541022,100.86,118.68,277.88,133.57
19541025,100.29,118.51,276.57,133.57
19541026,100.22,118.57,276.63,133.58
19541027,100.22,118.65,276.43,133.58
19541028,99.99,118.82,275.44,133.58
19541029,99.30,118.88,275.05,133.59
19541101,99.75,118.26,275.41,133.59
19541103,101.98,117.71,276.15,133.60
19541104,103.01,117.50,276.37,133.60
19541105,102.98,117.40,276.79,133.60
19541108,103.88,117.13,278.70,133.61
19541109,104.27,117.01,278.98,133.61
19541110,104.63,117.09,278.89,133.62
19541111,105.41,116.83,280.46,133.62
19541112,100.30,116.69,281.83,133.62
19541115,100.23,116.69,281.60,133.63
19541116,100.51,116.30,282.93,133.63
19541117,100.85,116.05,284.85,133.64
19541118,100.38,116.52,282.97,133.64
19541119,100.70,117.19,283.68,133.64
19541122,101.26,117.15,285.07,133.65
19541123,102.46,116.71,285.47,133.65
19541124,102.71,116.47,286.15,133.66
19541126,100.73,116.07,286.44,133.66
19541129,100.98,115.79,286.38,133.66
19541130,99.41,116.04,285.61,133.67
19541201,98.94,116.29,284.61,133.67
19541202,99.62,116.79,285.52,133.68
19541203,100.54,117.19,285.95,133.68
19541206,101.25,117.40,286.61,133.69
19541207,101.49,117.35,287.64,133.69
19541208,101.49,117.47,288.16,133.70
19541209,99.66,117.59,287.95,133.71
19541210,99.48,118.29,288.93,133.71
19541213,99.86,118.34,290.09,133.72
19541214,99.16,118.62,289.39,133.72
19541215,99.58,117.85,292.06,133.73
19541216,100.52,117.53,293.63,133.73
19541217,101.14,117.44,295.10,133.74
19541220,101.86,117.30,295.43,133.74
19541221,102.02,117.55,295.48,133.75
19541222,99.97,117.93,295.75,133.75
19541223,100.07,118.11,296.90,133.76
19541227,99.34,118.05,297.05,133.76
19541228,100.24,117.97,300.20,133.77
19541229,101.06,117.95,301.43,133.77
19541230,101.14,118.26,301.28,133.78
19541231,101.75,118.44,301.22,133.79
19550103,102.85,117.94,300.71,133.79
19550104,102.42,118.23,300.17,133.80
19550105,97.88,118.49,296.30,133.80
19550106,96.54,118.74,295.50,133.81
19550107,101.11,119.08,299.43,133.81
19550110,102.56,119.09,301.22,133.82
19550111,102.37,119.29,300.20,133.82
19550112,102.15,119.24,301.01,133.83
19550113,101.65,119.56,300.53,133.83
19550114,101.26,120.10,300.41,133.84
19550117,99.34,120.84,298.30,133.84
19550118,100.67,120.45,299.85,133.85
19550119,101.16,120.98,299.49,133.86
19550120,100.26,121.13,298.03,133.86
19550121,100.92,120.92,299.79,133.87
19550124,101.05,120.62,300.24,133.87
19550125,100.94,120.20,301.53,133.88
19550126,101.66,119.12,305.33,133.88
19550127,101.82,119.44,305.30,133.89
19550128,102.25,119.28,306.46,133.89
19550131,100.75,118.65,307.90,133.90
19550201,101.17,118.27,306.23,133.90
19550202,99.90,118.38,305.25,133.91
19550203,99.79,119.04,306.17,133.91
19550204,100.82,118.52,304.91,133.92
19550207,101.10,118.87,303.45,133.92
19550208,100.29,119.01,301.84,133.93
19550209,101.36,118.81,305.10,133.94
19550210,102.16,118.85,305.28,133.94
19550211,100.17,118.66,304.95,133.95
19550214,99.92,119.24,305.35,133.95
19550215,100.31,119.63,305.10,133.96
19550216,100.05,120.10,304.98,133.96
19550217,100.18,120.46,305.28,133.97
19550218,100.45,120.46,306.08,133.97
19550221,100.51,120.87,306.54,133.98
19550223,100.58,120.64,307.55,133.98
19550224,100.09,120.37,307.52,133.99
19550225,99.90,120.83,307.09,133.99
19550228,100.41,120.40,309.82,134.00
19550301,100.32,119.96,311.40,134.01
19550302,101.12,119.88,313.39,134.01
19550303,101.40,119.89,311.42,134.02
19550304,101.79,119.59,311.42,134.02
19550307,101.39,119.73,310.58,134.03
19550308,99.54,119.84,308.22,134.03
19550309,98.32,119.00,308.80,134.04
19550310,100.79,119.77,310.07,134.04
19550311,99.24,119.85,308.83,134.05
19550314,97.57,119.65,307.93,134.05
19550315,99.43,119.47,310.98,134.06
19550316,100.37,119.86,311.51,134.06
19550317,100.79,119.80,311.82,134.07
19550318,100.94,120.05,310.61,134.07
19550321,100.40,120.24,310.23,134.08
19550322,100.93,119.73,312.90,134.09
19550323,101.19,119.81,313.81,134.09
19550324,102.04,119.36,314.22,134.10
19550325,100.27,119.14,314.37,134.10
19550328,99.93,119.14,314.56,134.11
19550329,100.02,119.24,316.58,134.11
19550330,99.14,119.46,314.36,134.12
19550331,99.36,119.59,316.18,134.12
19550401,100.18,119.06,318.24,134.13
19550404,100.03,119.34,317.06,134.14
19550405,100.38,118.98,317.85,134.14
19550406,100.56,118.85,318.46,134.15
19550407,100.40,118.56,318.81,134.16
19550411,100.62,118.24,317.85,134.16
19550412,101.06,117.93,318.96,134.17
19550413,101.35,117.85,318.52,134.18
19550414,101.43,118.02,317.37,134.18
19550415,101.83,118.18,318.89,134.19
19550418,102.44,117.55,318.57,134.20
19550419,99.84,117.40,319.40,134.20
19550420,100.02,117.40,319.95,134.21
19550421,99.92,117.35,319.91,134.22
19550422,99.17,117.42,319.15,134.22
19550425,99.43,117.26,321.80,134.23
19550426,100.00,116.77,321.83,134.24
19550427,99.60,116.89,319.90,134.24
19550428,98.79,117.45,318.20,134.25
19550429,99.38,117.46,318.74,134.26
19550502,100.13,116.99,318.68,134.27
19550503,99.28,116.74,316.26,134.28
19550504,100.12,116.75,317.39,134.29
19550505,100.59,116.83,317.55,134.29
19550506,100.89,116.85,318.86,134.30
19550509,101.00,116.71,318.89,134.31
19550510,100.80,116.49,317.45,134.32
19550511,99.86,116.82,316.37,134.33
19550512,99.28,117.19,314.85,134.34
19550513,100.57,117.26,316.18,134.35
19550516,99.54,117.43,314.00,134.36
19550517,99.95,117.57,314.15,134.37
19550518,100.72,117.52,316.13,134.38
19550519,101.39,117.63,316.45,134.39
19550520,102.06,117.51,317.08,134.40
19550523,101.41,117.92,315.34,134.41
19550524,101.52,117.79,315.90,134.42
19550525,102.01,117.64,316.63,134.43
19550526,100.70,117.04,317.83,134.44
19550527,100.84,117.07,316.59,134.45
19550531,100.03,117.10,316.15,134.45
19550601,100.21,116.86,315.08,134.46
19550602,100.50,116.57,315.58,134.47
19550603,101.14,116.03,317.38,134.47
19550606,101.68,115.22,320.11,134.48
19550607,102.38,114.59,321.87,134.49
19550608,102.91,114.15,322.38,134.50
19550609,99.49,114.37,320.06,134.50
19550610,100.00,114.00,321.54,134.51
19550613,100.89,113.10,322.11,134.52
19550614,100.87,113.08,321.63,134.52
19550615,101.56,112.86,321.57,134.53
19550616,101.71,112.98,321.37,134.54
19550617,101.99,112.88,322.21,134.54
19550620,102.23,112.76,321.21,134.55
19550621,102.69,112.60,320.76,134.56
19550622,100.19,112.46,322.30,134.56
19550623,100.30,112.38,321.14,134.57
19550624,100.11,112.47,320.34,134.58
19550627,100.19,112.09,321.94,134.58
19550628,99.84,112.39,320.46,134.59
19550629,99.97,112.21,321.26,134.60
19550630,100.53,111.99,321.84,134.60
19550701,100.92,111.85,322.22,134.61
19550705,101.84,111.24,321.51,134.62
19550706,101.20,109.65,318.23,134.62
19550707,99.79,109.72,318.71,134.63
19550708,99.90,109.81,318.74,134.64
19550711,100.37,109.73,319.92,134.64
19550712,100.24,109.95,319.70,134.65
19550713,99.29,110.30,320.91,134.66
19550714,99.50,110.30,322.13,134.66
19550715,99.91,110.33,323.20,134.67
19550718,99.76,110.14,323.46,134.68
19550719,99.42,110.67,323.42,134.68
19550720,99.65,110.89,324.49,134.69
19550721,100.76,111.02,323.87,134.70
19550722,101.48,110.70,325.04,134.70
19550725,101.96,110.59,324.29,134.71
19550726,101.95,110.17,324.75,134.72
19550727,102.00,110.05,324.71,134.72
19550728,101.51,110.34,324.23,134.73
19550729,101.38,110.45,323.84,134.74
19550801,98.86,110.78,323.81,134.75
19550802,98.97,110.97,324.10,134.76
19550803,100.21,111.07,323.61,134.77
19550804,98.97,111.43,323.19,134.78
19550805,99.49,111.45,323.03,134.78
19550808,99.00,111.36,323.16,134.79
19550809,97.97,111.54,322.74,134.80
19550810,98.11,111.59,322.16,134.81
19550811,98.94,111.14,324.02,134.82
19550812,100.28,111.13,323.51,134.83
19550815,100.13,111.13,323.83,134.84
19550816,99.47,111.24,324.77,134.85
19550817,99.43,110.98,325.52,134.86
19550818,99.42,111.04,326.00,134.87
19550819,99.56,111.03,326.27,134.88
19550822,99.45,110.82,326.62,134.89
19550823,100.38,110.11,327.54,134.90
19550824,100.77,110.11,328.03,134.91
19550825,100.45,110.06,327.83,134.92
19550826,100.84,110.06,327.21,134.93
19550829,100.08,110.13,326.69,134.94
19550830,100.10,110.13,326.13,134.94
19550831,100.60,110.02,325.77,134.95
19550901,100.88,110.01,325.06,134.97
19550902,101.32,109.91,325.35,134.98
19550906,101.88,109.65,325.38,134.99
19550907,101.91,109.40,326.75,135.00
19550908,100.19,109.62,326.91,135.01
19550909,100.32,109.71,327.43,135.02
19550912,100.45,109.58,326.32,135.03
19550913,101.08,109.09,324.75,135.04
19550914,101.32,108.99,325.86,135.05
19550915,101.18,109.27,325.92,135.06
19550916,101.63,109.23,325.57,135.07
19550919,101.65,109.23,324.82,135.08
19550920,101.61,109.38,324.91,135.09
19550921,100.43,109.22,324.39,135.11
19550922,100.47,109.25,324.72,135.12
19550923,100.39,108.93,325.43,135.13
19550926,93.84,109.44,323.58,135.14
19550927,95.88,109.03,321.86,135.15
19550928,97.10,109.50,321.28,135.16
19550929,96.51,110.06,322.31,135.17
19550930,96.02,110.41,321.96,135.18
19551003,93.87,111.06,321.92,135.19
19551004,100.48,111.14,321.73,135.21
19551005,100.99,111.17,322.41,135.22
19551006,99.59,111.57,321.73,135.23
19551007,98.82,111.57,321.28,135.24
19551010,96.29,112.20,320.38,135.25
19551011,95.59,112.24,321.44,135.27
19551012,96.90,111.94,321.63,135.28
19551013,96.76,111.90,321.66,135.29
19551014,96.61,111.86,322.69,135.30
19551017,100.31,111.76,323.56,135.32
19551018,100.73,111.68,323.56,135.33
19551019,100.82,111.48,323.56,135.34
19551020,101.76,111.36,322.72,135.35
19551021,101.86,111.31,323.59,135.36
19551024,102.44,110.97,323.69,135.38
19551025,101.95,111.17,324.01,135.39
19551026,101.32,111.60,323.72,135.40
19551027,101.10,111.82,322.72,135.41
19551028,100.27,111.79,322.49,135.42
19551031,100.19,111.99,322.11,135.44
19551101,100.02,111.88,321.75,135.45
19551102,100.20,111.81,322.23,135.46
19551103,101.60,111.10,321.82,135.47
19551104,102.96,110.31,321.30,135.48
19551107,103.56,110.14,321.20,135.49
19551109,104.44,109.56,320.24,135.50
19551110,104.32,109.67,321.20,135.51
19551111,100.78,109.61,321.46,135.52
19551114,102.24,108.82,319.69,135.53
19551115,100.14,108.61,319.27,135.55
19551116,99.90,108.76,320.46,135.56
19551117,99.50,109.19,320.17,135.57
19551118,99.34,109.38,319.53,135.58
19551121,98.75,109.69,321.03,135.59
19551122,99.58,109.21,321.70,135.60
19551123,99.86,108.90,321.64,135.61
19551125,100.35,108.61,323.63,135.62
19551128,99.94,108.91,324.67,135.63
19551129,100.34,108.96,324.38,135.64
19551130,100.57,109.32,323.76,135.65
19551201,100.42,109.73,323.34,135.67
19551202,100.69,109.91,322.72,135.68
19551205,101.20,109.90,321.76,135.69
19551206,101.31,110.21,321.43,135.70
19551207,101.17,110.82,319.44,135.71
19551208,100.45,110.86,318.87,135.73
19551209,100.50,111.04,319.57,135.74
19551212,99.33,111.18,319.98,135.75
19551213,99.34,111.25,320.56,135.76
19551214,98.71,111.86,319.95,135.78
19551215,98.73,111.88,319.50,135.79
19551216,99.05,111.98,318.96,135.80
19551219,98.96,112.26,318.74,135.81
19551220,98.87,112.36,317.94,135.82
19551221,100.82,111.96,317.72,135.84
19551222,101.04,112.14,317.53,135.85
19551223,100.16,112.02,318.03,135.86
19551227,99.89,111.99,319.02,135.87
19551228,99.65,111.99,318.83,135.89
19551229,99.70,111.71,318.26,135.90
19551230,100.51,111.57,316.63,135.91
19560103,99.85,111.71,316.92,135.92
19560104,99.32,112.08,316.38,135.94
19560105,100.12,112.54,316.28,135.95
19560106,100.57,112.42,317.39,135.96
19560109,98.73,112.70,317.42,135.98
19560110,97.99,112.71,317.61,135.99
19560111,98.60,112.93,317.29,136.01
19560112,99.20,112.91,317.26,136.02
19560113,99.16,112.83,317.58,136.03
19560116,98.15,113.19,316.79,136.05
19560117,98.61,112.95,316.79,136.06
19560118,99.19,113.26,316.28,136.07
19560119,98.18,113.53,316.22,136.09
19560120,99.28,113.66,316.12,136.10
19560123,98.91,113.46,316.28,136.11
19560124,100.18,113.17,316.94,136.13
19560125,100.54,112.99,317.36,136.14
19560126,100.00,113.06,318.66,136.16
19560127,99.76,112.94,318.69,136.17
19560130,99.97,112.92,318.50,136.18
19560131,100.82,112.09,320.19,136.20
19560201,101.40,111.81,319.51,136.21
19560202,100.20,111.69,318.49,136.22
19560203,101.11,111.17,316.77,136.24
19560206,101.10,111.34,315.92,136.25
